CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16233,72,3.0,466.08,3,Occasional
16235,41,4.0,625.42,1,Regular
16236,79,1.0,420.8,3,Occasional
16239,57,2.0,399.2000000000001,3,Occasional
16240,25,2.0,2231.4350000000004,1,Regular
16241,10,8.5,2231.4350000000004,2,Churn Risk
16242,9,6.0,2231.4350000000004,2,Churn Risk
16243,34,2.0,362.5,3,Occasional
16244,212,2.0,1522.75,1,Regular
16245,24,3.0,1413.66,1,Regular
16247,171,1.0,114.56,0,VIP
16248,62,1.0,152.94,3,Occasional
16249,53,5.0,1488.89,1,Regular
16250,374,1.0,226.14,0,VIP
16253,67,2.0,2231.4350000000004,1,Regular
16255,17,7.0,2231.4350000000004,2,Churn Risk
16257,177,1.0,46.95,0,VIP
16258,46,5.0,2231.4350000000004,2,Churn Risk
16260,51,1.0,521.35,3,Occasional
16261,18,4.0,728.54,1,Regular
16265,10,6.0,2231.4350000000004,2,Churn Risk
16266,74,7.0,850.29,1,Regular
16268,72,2.0,654.5,3,Occasional
16270,354,1.0,975.94,0,VIP
16271,3,5.0,1350.24,1,Regular
16272,117,1.0,411.7,3,Occasional
16274,374,1.0,351.75,0,VIP
16275,197,1.0,557.47,0,VIP
16276,177,1.0,190.2,0,VIP
16278,101,1.0,384.78,3,Occasional
16279,22,3.0,1496.18,1,Regular
16281,73,1.0,620.1000000000001,3,Occasional
16282,340,1.0,168.3,0,VIP
16283,6,5.0,1564.21,1,Regular
16284,32,2.0,811.48,3,Occasional
16287,170,1.0,142.5,0,VIP
16292,122,1.0,302.25,3,Occasional
16293,22,8.5,1880.23,2,Churn Risk
16295,10,4.0,1327.15,1,Regular
16298,23,3.0,520.3000000000001,3,Occasional
16302,127,1.0,220.62,3,Occasional
16303,26,3.0,2231.4350000000004,1,Regular
16305,139,1.0,361.22,3,Occasional
16306,214,3.0,266.35,0,VIP
16308,38,3.0,115.20000000000002,3,Occasional
16309,107,2.0,640.57,3,Occasional
16311,18,2.0,616.26,3,Occasional
16313,4,2.0,274.15000000000003,3,Occasional
16315,331,1.0,226.37,0,VIP
16316,65,5.0,2030.06,2,Churn Risk
16317,120,2.0,737.37,3,Occasional
16318,36,1.0,326.95000000000005,3,Occasional
16319,218,1.0,115.20000000000002,0,VIP
16320,173,2.0,1031.86,0,VIP
16321,73,3.0,235.35,3,Occasional
16322,2,2.0,326.75,3,Occasional
16323,197,1.0,38.400000000000006,0,VIP
16324,129,3.0,408.59,3,Occasional
16325,47,3.0,494.34,3,Occasional
16326,6,8.5,2231.4350000000004,2,Churn Risk
16327,15,4.0,2231.4350000000004,1,Regular
16330,18,3.0,177.81,3,Occasional
16332,29,6.0,1431.7,1,Regular
16333,8,8.5,1382.4,2,Churn Risk
16337,37,1.0,151.05,3,Occasional
16338,158,1.0,197.1,3,Occasional
16340,108,1.0,534.31,3,Occasional
16341,25,4.0,1562.35,1,Regular
16342,76,4.0,316.81,3,Occasional
16343,17,2.0,328.58,3,Occasional
16344,159,1.0,74.10000000000001,3,Occasional
16345,45,1.0,503.86,3,Occasional
16347,12,2.0,815.2,3,Occasional
16348,33,7.0,1404.05,2,Churn Risk
16350,22,4.0,1114.07,1,Regular
16351,333,1.0,153.9,0,VIP
16352,18,2.0,494.44,3,Occasional
16353,4,8.5,2231.4350000000004,2,Churn Risk
16354,64,2.0,395.8,3,Occasional
16356,198,2.0,109.77,0,VIP
16357,34,3.0,657.6800000000001,3,Occasional
16358,2,4.0,1900.06,1,Regular
16359,8,7.0,804.35,1,Regular
16360,5,6.0,2231.4350000000004,2,Churn Risk
16361,10,4.0,891.21,1,Regular
16362,33,5.0,697.27,1,Regular
16363,54,1.0,109.36,3,Occasional
16364,12,2.0,702.99,3,Occasional
16365,18,8.5,677.61,2,Churn Risk
16366,19,1.0,327.3,3,Occasional
16367,38,2.0,800.67,3,Occasional
16368,3,2.0,455.91,3,Occasional
16369,19,3.0,1516.46,1,Regular
16370,83,4.0,1301.91,1,Regular
16372,34,2.0,355.73,3,Occasional
16374,67,1.0,312.53000000000003,3,Occasional
16376,9,2.0,899.66,3,Occasional
16378,248,1.0,61.2,0,VIP
16379,5,4.0,2101.4,1,Regular
16380,62,1.0,650.2700000000001,3,Occasional
16383,75,1.0,334.3,3,Occasional
16384,90,1.0,175.4,3,Occasional
16385,61,3.0,549.5600000000001,3,Occasional
16386,29,2.0,302.57,3,Occasional
16387,323,1.0,92.2,0,VIP
16389,54,3.0,847.3600000000001,1,Regular
16393,3,8.5,2231.4350000000004,2,Churn Risk
16394,57,4.0,1131.15,1,Regular
16395,61,5.0,1474.86,1,Regular
16398,155,2.0,1609.95,1,Regular
16399,20,2.0,408.02,3,Occasional
16400,95,1.0,303.93,3,Occasional
16401,2,8.5,2231.4350000000004,2,Churn Risk
16402,370,1.0,205.65,0,VIP
16404,71,1.0,441.65,3,Occasional
16406,19,1.0,154.35,3,Occasional
16407,13,7.0,1501.09,2,Churn Risk
16409,37,4.0,1749.5,1,Regular
16411,20,2.0,211.7,3,Occasional
16412,54,1.0,135.99,3,Occasional
16413,57,1.0,262.2,3,Occasional
16414,22,1.0,75.45,3,Occasional
16415,45,1.0,200.27,3,Occasional
16416,27,3.0,944.9,1,Regular
16418,45,3.0,631.12,3,Occasional
16419,113,4.0,420.18,3,Occasional
16422,18,8.5,2231.4350000000004,2,Churn Risk
16423,25,1.0,323.68,3,Occasional
16424,192,1.0,131.4,0,VIP
16426,3,8.5,1535.39,2,Churn Risk
16429,107,1.0,43.35000000000001,3,Occasional
16430,58,1.0,186.55,3,Occasional
16431,214,1.0,282.08,0,VIP
16432,65,1.0,181.8,3,Occasional
16433,29,1.0,159.06,3,Occasional
16434,30,6.0,1109.3,1,Regular
16438,6,5.0,798.35,1,Regular
16440,8,5.0,2231.4350000000004,2,Churn Risk
16441,68,1.0,170.2,3,Occasional
16442,2,3.0,609.3,3,Occasional
16444,47,3.0,532.69,3,Occasional
16445,34,1.0,230.51,3,Occasional
16446,1,2.0,41.3,3,Occasional
16447,136,1.0,255.91,3,Occasional
16448,199,1.0,182.99,0,VIP
16449,198,1.0,291.0,0,VIP
16450,150,1.0,275.20000000000005,3,Occasional
16451,88,1.0,255.57,3,Occasional
16454,45,2.0,6.9,3,Occasional
16455,64,7.0,1841.18,2,Churn Risk
16456,100,4.0,1365.2900000000002,1,Regular
16457,219,1.0,199.96,0,VIP
16458,3,8.5,2231.4350000000004,2,Churn Risk
16460,29,3.0,801.93,1,Regular
16461,178,1.0,142.92,0,VIP
16462,74,2.0,72.4,3,Occasional
16463,22,4.0,1415.8,1,Regular
16464,20,3.0,1298.66,1,Regular
16466,34,6.0,1416.44,1,Regular
16468,75,1.0,50.900000000000006,3,Occasional
16469,24,4.0,625.42,1,Regular
16470,52,4.0,752.77,1,Regular
16473,165,2.0,245.55,3,Occasional
16474,8,7.0,1782.09,2,Churn Risk
16475,89,3.0,184.5,3,Occasional
16477,64,5.0,1862.65,1,Regular
16478,26,3.0,329.8,3,Occasional
16479,11,2.0,300.83,3,Occasional
16480,76,1.0,686.97,3,Occasional
16482,16,1.0,220.62,3,Occasional
16483,193,1.0,139.35,0,VIP
16484,174,2.0,404.3,0,VIP
16485,78,1.0,363.65,3,Occasional
16488,34,3.0,474.1,3,Occasional
16491,47,1.0,701.1,3,Occasional
16493,80,3.0,1090.03,1,Regular
16495,4,1.0,401.75,3,Occasional
16496,9,2.0,862.82,3,Occasional
16497,50,4.0,2231.4350000000004,1,Regular
16498,162,2.0,100.97,3,Occasional
16499,361,2.0,365.45,0,VIP
16500,5,6.0,274.26000000000005,1,Regular
16503,107,4.0,1431.93,1,Regular
16504,26,1.0,465.88,3,Occasional
16505,32,1.0,153.60000000000002,3,Occasional
16506,20,2.0,90.3,3,Occasional
16510,373,1.0,248.1,0,VIP
16511,22,2.0,579.58,3,Occasional
16513,5,4.0,739.74,1,Regular
16515,53,4.0,1126.78,1,Regular
16516,31,1.0,101.7,3,Occasional
16518,62,1.0,293.62,3,Occasional
16519,26,2.0,202.48,3,Occasional
16520,187,3.0,1045.17,1,Regular
16523,2,8.5,2231.4350000000004,2,Churn Risk
16525,3,8.5,2231.4350000000004,2,Churn Risk
16526,172,1.0,257.36,0,VIP
16527,82,1.0,228.06,3,Occasional
16528,4,1.0,244.41,3,Occasional
16529,191,1.0,449.4,0,VIP
16531,23,5.0,852.58,1,Regular
16532,18,3.0,153.60000000000002,3,Occasional
16533,20,3.0,1076.21,1,Regular
16535,6,1.0,531.95,3,Occasional
16536,111,1.0,545.32,3,Occasional
16539,3,4.0,1055.51,1,Regular
16542,54,1.0,104.92,3,Occasional
16545,165,1.0,102.0,3,Occasional
16546,373,1.0,199.8,0,VIP
16549,11,8.5,2231.4350000000004,2,Churn Risk
16550,109,5.0,2231.4350000000004,2,Churn Risk
16551,96,3.0,762.3800000000001,3,Occasional
16552,243,2.0,326.33000000000004,0,VIP
16553,164,8.5,1985.8800000000003,2,Churn Risk
16554,43,3.0,835.9,1,Regular
16555,36,2.0,285.89,3,Occasional
16556,67,6.0,2231.4350000000004,2,Churn Risk
16557,25,2.0,260.25,3,Occasional
16558,1,8.5,2231.4350000000004,2,Churn Risk
16560,27,2.0,839.01,3,Occasional
16561,6,2.0,511.12,3,Occasional
16563,54,1.0,473.9,3,Occasional
16565,365,1.0,74.10000000000001,0,VIP
16566,16,4.0,352.08000000000004,3,Occasional
16567,195,2.0,753.1600000000001,0,VIP
16569,4,1.0,108.3,3,Occasional
16570,16,8.0,2231.4350000000004,2,Churn Risk
16571,27,2.0,980.21,3,Occasional
16572,128,2.0,667.02,3,Occasional
16573,85,1.0,370.98,3,Occasional
16574,72,1.0,451.44,3,Occasional
16581,183,1.0,105.84,0,VIP
16582,114,1.0,126.9,3,Occasional
16583,374,1.0,233.45,0,VIP
16584,81,2.0,678.98,3,Occasional
16586,249,1.0,240.75000000000003,0,VIP
16587,233,1.0,225.15,0,VIP
16589,72,3.0,459.24,3,Occasional
16591,69,1.0,145.70000000000002,3,Occasional
16592,5,8.5,2231.4350000000004,2,Churn Risk
16593,51,3.0,298.83,3,Occasional
16594,76,1.0,181.09,3,Occasional
16595,62,1.0,360.16,3,Occasional
16596,16,2.0,247.55,3,Occasional
16597,5,1.0,90.04,3,Occasional
16600,5,6.0,813.52,1,Regular
16601,41,1.0,242.7,3,Occasional
16602,37,1.0,487.52,3,Occasional
16603,75,2.0,482.47,3,Occasional
16607,18,8.5,2231.4350000000004,2,Churn Risk
16609,16,7.0,2231.4350000000004,2,Churn Risk
16610,220,1.0,75.66,0,VIP
16611,187,1.0,129.49,0,VIP
16612,33,3.0,895.01,1,Regular
16613,71,1.0,618.59,3,Occasional
16614,183,1.0,477.09,0,VIP
16616,16,2.0,457.72,3,Occasional
16617,236,1.0,115.55,0,VIP
16618,32,4.0,1941.49,1,Regular
16620,4,1.0,83.2,3,Occasional
16621,52,3.0,486.91,3,Occasional
16623,246,1.0,102.45000000000002,0,VIP
16624,81,2.0,697.85,3,Occasional
16626,1,8.5,2231.4350000000004,2,Churn Risk
16627,80,1.0,322.8,3,Occasional
16628,30,5.0,2041.95,2,Churn Risk
16629,74,2.0,408.63,3,Occasional
16633,18,6.0,2231.4350000000004,2,Churn Risk
16634,223,2.0,203.2,0,VIP
16637,33,4.0,1113.47,1,Regular
16638,23,8.0,910.2,2,Churn Risk
16639,32,3.0,1086.31,1,Regular
16641,106,1.0,231.1,3,Occasional
16642,5,2.0,668.9300000000001,3,Occasional
16643,246,1.0,485.11,0,VIP
16644,178,2.0,833.78,0,VIP
16647,170,2.0,212.62,0,VIP
16648,43,1.0,290.66,3,Occasional
16650,72,1.0,451.22,3,Occasional
16652,59,6.0,2231.4350000000004,2,Churn Risk
16653,17,2.0,1191.66,1,Regular
16654,142,4.0,596.77,1,Regular
16655,18,6.0,2231.4350000000004,2,Churn Risk
16656,23,8.5,2231.4350000000004,2,Churn Risk
16657,10,4.0,872.03,1,Regular
16658,369,1.0,92.34,0,VIP
16659,190,1.0,39.12,0,VIP
16660,17,3.0,360.17,3,Occasional
16665,363,1.0,121.6,0,VIP
16666,20,1.0,118.98,3,Occasional
16667,69,1.0,366.78,3,Occasional
16668,16,5.0,255.36,3,Occasional
16669,24,3.0,1348.88,1,Regular
16670,17,8.5,2231.4350000000004,2,Churn Risk
16671,29,3.0,230.40000000000003,3,Occasional
16672,3,8.5,2231.4350000000004,2,Churn Risk
16674,55,2.0,304.24,3,Occasional
16676,34,4.0,1536.08,1,Regular
16678,3,8.5,2231.4350000000004,2,Churn Risk
16679,367,1.0,66.15,0,VIP
16680,44,1.0,183.7,3,Occasional
16681,73,6.0,1265.74,1,Regular
16682,5,5.0,783.5200000000001,1,Regular
16684,5,8.5,2231.4350000000004,2,Churn Risk
16685,62,2.0,324.24,3,Occasional
16686,48,6.0,2231.4350000000004,2,Churn Risk
16688,2,4.0,1238.48,1,Regular
16689,76,2.0,363.56000000000006,3,Occasional
16690,73,2.0,211.78,3,Occasional
16692,257,1.0,76.80000000000001,0,VIP
16693,69,1.0,324.45,3,Occasional
16696,136,4.0,280.50000000000006,3,Occasional
16697,242,1.0,112.75,0,VIP
16698,227,2.0,192.00000000000003,0,VIP
16700,9,8.5,2231.4350000000004,2,Churn Risk
16701,9,8.5,2231.4350000000004,2,Churn Risk
16705,1,8.5,2231.4350000000004,2,Churn Risk
16706,38,3.0,531.35,3,Occasional
16708,46,1.0,566.03,3,Occasional
16709,85,4.0,1474.68,1,Regular
16710,20,8.0,2094.54,2,Churn Risk
16711,4,4.0,701.0400000000001,1,Regular
16712,10,8.5,2231.4350000000004,2,Churn Risk
16713,19,8.5,2231.4350000000004,2,Churn Risk
16714,219,1.0,15.0,0,VIP
16715,79,1.0,217.72,3,Occasional
16717,24,6.0,2231.4350000000004,2,Churn Risk
16718,370,1.0,584.65,0,VIP
16719,15,6.0,1600.89,2,Churn Risk
16720,27,1.0,152.95,3,Occasional
16722,18,8.5,2231.4350000000004,2,Churn Risk
16723,92,2.0,448.36,3,Occasional
16725,340,4.0,426.8,0,VIP
16726,27,3.0,899.7,1,Regular
16727,365,1.0,256.32,0,VIP
16728,47,3.0,808.49,1,Regular
16729,39,8.5,2231.4350000000004,2,Churn Risk
16730,53,2.0,556.09,3,Occasional
16732,32,1.0,560.25,3,Occasional
16734,53,3.0,633.76,3,Occasional
16735,79,5.0,2172.11,2,Churn Risk
16737,54,1.0,38.400000000000006,3,Occasional
16739,177,1.0,303.25,0,VIP
16742,47,1.0,38.400000000000006,3,Occasional
16743,30,6.0,1827.75,2,Churn Risk
16744,12,7.0,1278.16,2,Churn Risk
16745,87,8.5,2231.4350000000004,2,Churn Risk
16746,5,8.5,2231.4350000000004,2,Churn Risk
16747,38,2.0,804.7,3,Occasional
16748,18,4.0,1376.5,1,Regular
16750,45,5.0,598.28,1,Regular
16751,31,1.0,446.42,3,Occasional
16752,373,1.0,165.95,0,VIP
16753,59,1.0,217.52,3,Occasional
16754,373,1.0,76.80000000000001,0,VIP
16755,115,2.0,1154.57,1,Regular
16756,215,1.0,239.4,0,VIP
16758,66,1.0,337.24,3,Occasional
16759,8,3.0,778.39,1,Regular
16761,97,1.0,286.62,3,Occasional
16762,20,3.0,1146.84,1,Regular
16763,199,1.0,457.9500000000001,0,VIP
16764,4,8.5,2231.4350000000004,2,Churn Risk
16767,31,8.5,2231.4350000000004,2,Churn Risk
16768,48,2.0,261.64000000000004,3,Occasional
16770,58,4.0,491.55,3,Occasional
16771,34,3.0,887.52,1,Regular
16773,58,1.0,171.59,3,Occasional
16774,68,4.0,628.22,1,Regular
16775,11,8.5,1473.36,2,Churn Risk
16776,61,1.0,364.94,3,Occasional
16777,81,2.0,222.62,3,Occasional
16778,75,1.0,152.76,3,Occasional
16779,3,8.5,2231.4350000000004,2,Churn Risk
16780,101,2.0,422.24,3,Occasional
16781,373,1.0,311.25,0,VIP
16782,11,8.5,1659.35,2,Churn Risk
16784,20,1.0,98.4,3,Occasional
16788,124,2.0,594.39,3,Occasional
16789,9,1.0,80.8,3,Occasional
16790,4,6.0,1545.62,2,Churn Risk
16791,30,6.0,1553.88,1,Regular
16793,58,1.0,243.84,3,Occasional
16794,2,8.5,1196.5,2,Churn Risk
16795,366,1.0,414.88,0,VIP
16796,90,1.0,294.52,3,Occasional
16800,12,1.0,1162.65,3,Occasional
16801,164,3.0,727.6,3,Occasional
16803,66,1.0,332.3,3,Occasional
16804,24,2.0,407.34,3,Occasional
16805,174,2.0,460.59,0,VIP
16806,104,4.0,760.96,1,Regular
16807,143,2.0,750.36,3,Occasional
16808,100,1.0,99.12,3,Occasional
16809,24,4.0,700.41,1,Regular
16810,193,1.0,288.54,0,VIP
16811,5,2.0,547.07,3,Occasional
16812,361,1.0,319.35,0,VIP
16813,9,8.5,1630.1,2,Churn Risk
16814,15,8.5,2231.4350000000004,2,Churn Risk
16816,104,3.0,167.39,3,Occasional
16817,3,7.0,1397.8,2,Churn Risk
16818,11,8.5,2231.4350000000004,2,Churn Risk
16820,96,1.0,497.61,3,Occasional
16823,228,1.0,356.98,0,VIP
16824,16,2.0,454.04,3,Occasional
16825,39,2.0,614.38,3,Occasional
16826,52,1.0,341.7,3,Occasional
16828,94,2.0,128.5,3,Occasional
16829,157,1.0,197.22,3,Occasional
16830,39,1.0,325.91,3,Occasional
16832,185,3.0,175.05,0,VIP
16833,2,2.0,662.88,3,Occasional
16834,228,1.0,413.46,0,VIP
16835,129,2.0,180.85,3,Occasional
16836,40,2.0,213.95,3,Occasional
16837,32,8.5,2231.4350000000004,2,Churn Risk
16838,198,1.0,194.57,0,VIP
16839,9,8.5,2231.4350000000004,2,Churn Risk
16841,37,5.0,1380.04,1,Regular
16842,101,2.0,703.42,3,Occasional
16843,43,8.5,2231.4350000000004,2,Churn Risk
16846,51,1.0,214.32,3,Occasional
16847,44,1.0,193.44,3,Occasional
16848,53,1.0,273.02,3,Occasional
16849,187,1.0,124.57,0,VIP
16850,334,1.0,332.41,0,VIP
16851,5,3.0,341.25,3,Occasional
16852,11,2.0,143.36,3,Occasional
16855,24,2.0,328.4,3,Occasional
16856,15,1.0,35.400000000000006,3,Occasional
16858,369,1.0,301.65000000000003,0,VIP
16859,145,1.0,476.42,3,Occasional
16861,60,2.0,171.36,3,Occasional
16863,32,2.0,491.2,3,Occasional
16866,141,3.0,193.14,3,Occasional
16869,23,4.0,814.72,1,Regular
16871,23,5.0,2134.62,2,Churn Risk
16872,78,3.0,243.15000000000003,3,Occasional
16873,5,6.0,2231.4350000000004,2,Churn Risk
16875,68,3.0,1656.44,1,Regular
16877,13,6.0,846.62,1,Regular
16878,85,1.0,13.3,3,Occasional
16880,31,7.0,1466.18,2,Churn Risk
16881,67,1.0,38.400000000000006,3,Occasional
16882,67,2.0,613.02,3,Occasional
16883,188,2.0,272.48,0,VIP
16884,38,2.0,429.84,3,Occasional
16885,16,3.0,450.41,3,Occasional
16887,36,1.0,192.33,3,Occasional
16889,195,3.0,1564.87,1,Regular
16891,2,5.0,742.43,1,Regular
16892,2,5.0,518.19,1,Regular
16893,367,1.0,145.93,0,VIP
16895,65,1.0,202.27,3,Occasional
16898,27,3.0,501.03,3,Occasional
16899,8,6.0,1250.51,1,Regular
16900,17,3.0,878.71,1,Regular
16902,117,1.0,1098.09,3,Occasional
16903,30,1.0,363.2,3,Occasional
16904,5,8.5,2231.4350000000004,2,Churn Risk
16905,6,6.0,2231.4350000000004,2,Churn Risk
16906,82,4.0,496.23,3,Occasional
16907,30,4.0,603.1700000000001,1,Regular
16909,73,1.0,339.78000000000003,3,Occasional
16910,5,8.0,1508.96,2,Churn Risk
16912,29,8.5,1936.04,2,Churn Risk
16914,37,1.0,172.16,3,Occasional
16915,10,5.0,446.0,1,Regular
16916,24,2.0,562.41,3,Occasional
16918,50,5.0,793.04,1,Regular
16919,157,8.5,2231.4350000000004,2,Churn Risk
16921,62,1.0,154.18,3,Occasional
16923,13,8.5,2231.4350000000004,2,Churn Risk
16924,22,3.0,806.74,1,Regular
16926,372,1.0,230.25,0,VIP
16927,116,2.0,93.3,3,Occasional
16928,81,8.5,2231.4350000000004,2,Churn Risk
16929,4,7.0,1292.99,2,Churn Risk
16930,27,3.0,366.29,3,Occasional
16931,6,8.5,2231.4350000000004,2,Churn Risk
16932,54,1.0,150.23000000000002,3,Occasional
16933,2,2.0,525.16,3,Occasional
16934,55,2.0,931.03,3,Occasional
16936,26,1.0,261.9,3,Occasional
16938,9,3.0,1649.23,1,Regular
16940,53,2.0,2231.4350000000004,1,Regular
16942,13,8.5,1893.53,2,Churn Risk
16943,212,1.0,124.40000000000002,0,VIP
16945,22,8.5,2231.4350000000004,2,Churn Risk
16947,236,1.0,406.48,0,VIP
16948,139,2.0,248.48,3,Occasional
16949,4,5.0,778.45,1,Regular
16950,57,3.0,870.46,1,Regular
16951,135,2.0,223.96,3,Occasional
16952,110,2.0,167.61,3,Occasional
16953,31,1.0,20.8,3,Occasional
16954,1,8.0,1014.18,2,Churn Risk
16955,185,4.0,503.82,0,VIP
16956,18,1.0,287.34,3,Occasional
16957,240,1.0,293.8,0,VIP
16959,88,1.0,117.35,3,Occasional
16960,39,3.0,507.05,3,Occasional
16961,117,1.0,234.17,3,Occasional
16963,188,1.0,110.55,0,VIP
16965,227,1.0,201.19,0,VIP
16966,9,7.0,963.49,1,Regular
16967,190,1.0,319.02,0,VIP
16968,5,2.0,439.43,3,Occasional
16969,40,3.0,641.11,3,Occasional
16971,39,1.0,270.61,3,Occasional
16978,78,1.0,344.33,3,Occasional
16979,4,5.0,1362.35,1,Regular
16980,256,1.0,151.8,0,VIP
16982,61,1.0,384.06,3,Occasional
16983,13,5.0,1386.27,1,Regular
16984,89,2.0,2231.4350000000004,1,Regular
16985,18,7.0,2231.4350000000004,2,Churn Risk
16986,30,2.0,97.6,3,Occasional
16987,4,7.0,1414.44,2,Churn Risk
16988,6,1.0,126.12,3,Occasional
16989,8,6.0,454.9500000000001,1,Regular
16990,219,1.0,38.400000000000006,0,VIP
16992,11,4.0,1191.51,1,Regular
16996,31,5.0,935.98,1,Regular
16997,326,1.0,153.60000000000002,0,VIP
16998,150,3.0,53.8,3,Occasional
16999,24,2.0,344.22,3,Occasional
17001,1,8.5,2231.4350000000004,2,Churn Risk
17002,86,2.0,813.47,3,Occasional
17004,47,2.0,891.1400000000001,3,Occasional
17006,5,4.0,731.4300000000001,1,Regular
17007,51,6.0,850.88,1,Regular
17010,19,1.0,194.16000000000005,3,Occasional
17011,31,1.0,270.9,3,Occasional
17014,9,3.0,550.23,3,Occasional
17015,29,3.0,1838.61,1,Regular
17017,3,8.5,2231.4350000000004,2,Churn Risk
17018,41,2.0,551.7,3,Occasional
17019,12,3.0,884.86,1,Regular
17022,32,1.0,71.0,3,Occasional
17024,46,3.0,94.65,3,Occasional
17025,61,3.0,253.25000000000003,3,Occasional
17026,186,2.0,71.55000000000001,0,VIP
17027,79,3.0,443.25,3,Occasional
17029,111,2.0,76.80000000000001,3,Occasional
17030,64,1.0,146.87,3,Occasional
17031,12,2.0,356.35,3,Occasional
17033,87,3.0,609.5400000000001,3,Occasional
17034,17,2.0,536.3100000000001,3,Occasional
17035,246,1.0,174.02,0,VIP
17037,88,1.0,1267.32,1,Regular
17038,31,1.0,112.4,3,Occasional
17040,138,1.0,249.33,3,Occasional
17041,27,3.0,1071.49,1,Regular
17042,3,5.0,1032.02,1,Regular
17043,33,3.0,1396.58,1,Regular
17044,26,1.0,230.40000000000003,3,Occasional
17045,114,3.0,325.29,3,Occasional
17046,158,1.0,465.02,3,Occasional
17047,86,3.0,1100.9,1,Regular
17048,118,2.0,397.81,3,Occasional
17049,3,8.0,2231.4350000000004,2,Churn Risk
17050,97,3.0,1665.53,1,Regular
17051,195,1.0,240.89,0,VIP
17052,29,1.0,392.49,3,Occasional
17053,131,1.0,409.80000000000007,3,Occasional
17054,29,5.0,1325.38,1,Regular
17058,82,3.0,1170.03,1,Regular
17059,30,4.0,2231.4350000000004,1,Regular
17061,74,8.5,2231.4350000000004,2,Churn Risk
17062,359,3.0,430.69,0,VIP
17063,22,5.0,1128.77,1,Regular
17064,59,3.0,815.95,1,Regular
17068,13,8.5,2231.4350000000004,2,Churn Risk
17069,29,8.5,2231.4350000000004,2,Churn Risk
17070,115,1.0,304.24,3,Occasional
17071,29,8.0,2050.1800000000003,2,Churn Risk
17073,18,4.0,1446.09,1,Regular
17075,18,2.0,271.52,3,Occasional
17076,37,2.0,474.66,3,Occasional
17078,37,2.0,309.8,3,Occasional
17079,79,1.0,76.80000000000001,3,Occasional
17080,23,1.0,182.5,3,Occasional
17081,26,2.0,288.91,3,Occasional
17082,34,1.0,1251.71,1,Regular
17083,110,1.0,372.26,3,Occasional
17084,36,2.0,2231.4350000000004,1,Regular
17085,124,4.0,1316.84,1,Regular
17086,8,6.0,1671.08,2,Churn Risk
17088,29,4.0,1989.61,1,Regular
17090,5,6.0,1023.83,1,Regular
17091,3,8.5,2231.4350000000004,2,Churn Risk
17092,51,3.0,1616.13,1,Regular
17094,323,1.0,250.7,0,VIP
17095,23,2.0,974.1,3,Occasional
17096,16,3.0,851.7900000000001,1,Regular
17097,3,8.0,953.02,2,Churn Risk
17100,19,2.0,971.74,3,Occasional
17101,11,4.0,1063.93,1,Regular
17105,160,1.0,346.38,3,Occasional
17107,34,5.0,2231.4350000000004,2,Churn Risk
17109,30,6.0,874.8100000000001,1,Regular
17110,166,1.0,163.29999999999998,3,Occasional
17111,48,1.0,231.61,3,Occasional
17114,6,7.0,673.17,1,Regular
17115,9,3.0,776.9,1,Regular
17119,4,2.0,606.91,3,Occasional
17120,234,1.0,307.46,0,VIP
17122,120,1.0,138.32,3,Occasional
17123,162,1.0,286.20000000000005,3,Occasional
17124,186,1.0,294.24,0,VIP
17125,51,1.0,230.5,3,Occasional
17126,153,4.0,689.73,1,Regular
17128,335,1.0,157.09,0,VIP
17131,6,5.0,2231.4350000000004,2,Churn Risk
17133,16,6.0,755.4000000000001,1,Regular
17134,107,1.0,94.5,3,Occasional
17135,17,6.0,760.36,1,Regular
17139,16,8.5,2231.4350000000004,2,Churn Risk
17140,248,1.0,248.92,0,VIP
17142,240,1.0,375.0,0,VIP
17144,2,2.0,845.37,3,Occasional
17146,106,2.0,352.55,3,Occasional
17147,23,3.0,1163.14,1,Regular
17148,52,1.0,124.88,3,Occasional
17152,195,2.0,193.2,0,VIP
17153,25,1.0,213.78,3,Occasional
17154,76,1.0,329.34,3,Occasional
17155,18,2.0,189.3,3,Occasional
17157,8,2.0,269.44,3,Occasional
17158,33,3.0,1251.61,1,Regular
17159,22,3.0,1535.68,1,Regular
17160,32,6.0,2231.4350000000004,2,Churn Risk
17162,29,7.0,1079.3,1,Regular
17163,22,2.0,178.90000000000003,3,Occasional
17164,33,6.0,1840.22,2,Churn Risk
17166,39,2.0,188.49,3,Occasional
17169,58,2.0,835.78,3,Occasional
17172,79,1.0,300.96000000000004,3,Occasional
17173,6,8.0,2231.4350000000004,2,Churn Risk
17174,218,1.0,59.9,0,VIP
17175,45,3.0,791.26,1,Regular
17176,202,1.0,262.93,0,VIP
17179,179,3.0,703.19,0,VIP
17180,57,3.0,538.53,3,Occasional
17181,58,2.0,161.20000000000002,3,Occasional
17183,8,6.0,1912.44,2,Churn Risk
17186,47,2.0,76.80000000000001,3,Occasional
17187,227,1.0,192.55,0,VIP
17188,12,6.0,1339.91,1,Regular
17189,107,2.0,383.75,3,Occasional
17190,59,2.0,267.59000000000003,3,Occasional
17191,29,6.0,1755.16,2,Churn Risk
17193,36,7.0,1030.0600000000002,1,Regular
17194,361,1.0,202.67,0,VIP
17197,30,1.0,730.96,3,Occasional
17198,24,3.0,676.42,3,Occasional
