CustomerID,Recency,Frequency,Monetary
15097,5,1.0,248.08
15098,183,3.0,115.20000000000002
15099,85,1.0,363.85
15100,334,3.0,115.20000000000002
15101,9,2.0,225.25000000000003
15103,32,2.0,656.76
15104,197,1.0,618.9
15105,19,7.0,1882.1100000000001
15106,18,4.0,1010.62
15107,331,5.0,266.1
15108,142,4.0,1242.65
15109,246,1.0,484.95
15110,24,3.0,631.1500000000001
15111,30,3.0,1563.88
15113,10,3.0,2231.4350000000004
15114,31,8.5,2231.4350000000004
15115,19,1.0,340.11
15116,18,4.0,1029.3200000000002
15117,15,5.0,1276.5800000000002
15118,135,1.0,38.400000000000006
15119,246,1.0,264.85
15120,134,1.0,356.07
15121,51,1.0,162.57
15122,115,2.0,1181.94
15123,8,2.0,2039.59
15124,23,2.0,184.19
15125,26,8.5,2231.4350000000004
15127,66,1.0,375.33000000000004
15128,61,4.0,1457.2
15129,51,8.5,1769.18
15130,170,1.0,330.11
15132,19,4.0,600.5600000000001
15133,128,2.0,468.3
15134,15,8.0,1345.69
15135,240,1.0,139.05
15136,3,4.0,1266.3
15139,240,2.0,178.96
15140,53,6.0,1650.46
15142,47,1.0,472.04
15143,226,1.0,259.45
15144,9,8.5,2231.4350000000004
15145,5,4.0,1155.03
15146,165,1.0,449.74
15147,241,1.0,561.7
15148,11,1.0,301.29
15149,134,1.0,464.1
15150,18,8.5,2231.4350000000004
15152,10,8.5,2231.4350000000004
15153,32,1.0,329.25
15154,76,1.0,254.28
15156,2,3.0,935.24
15157,4,3.0,1847.27
15158,46,1.0,209.16000000000003
15159,2,8.5,2231.4350000000004
15160,358,1.0,90.36000000000001
15163,19,2.0,273.57
15164,69,3.0,824.58
15165,374,1.0,487.75
15168,26,1.0,97.26
15171,332,1.0,192.00000000000003
15172,9,5.0,1619.25
15174,323,1.0,135.75
15175,72,1.0,224.14
15179,19,4.0,827.4300000000001
15180,368,1.0,87.5
15181,67,2.0,298.08000000000004
15182,155,1.0,252.37
15184,30,2.0,402.2
15185,71,1.0,269.12
15186,15,2.0,411.41
15187,2,8.5,2231.4350000000004
15189,2,8.5,2231.4350000000004
15192,120,3.0,966.12
15193,61,1.0,434.52
15194,4,8.5,2231.4350000000004
15195,3,1.0,38.400000000000006
15197,11,3.0,591.21
15198,93,2.0,193.64
15199,60,3.0,356.25000000000006
15201,88,5.0,1153.74
15203,26,5.0,1615.86
15204,358,1.0,255.66000000000003
15205,86,2.0,604.04
15206,11,3.0,265.80000000000007
15208,2,5.0,817.4200000000001
15210,226,1.0,319.63
15211,61,2.0,894.4100000000001
15212,242,1.0,100.4
15213,330,1.0,313.2
15214,2,8.0,1661.44
15215,47,3.0,701.64
15216,88,1.0,71.4
15218,11,8.5,2231.4350000000004
15219,177,1.0,210.55
15220,52,5.0,1447.85
15221,367,1.0,192.00000000000003
15223,226,2.0,470.75000000000006
15224,359,2.0,275.68
15225,235,1.0,409.40000000000003
15227,37,3.0,594.33
15228,67,3.0,2228.78
15230,240,2.0,387.6
15232,114,2.0,600.46
15235,218,8.5,1855.41
15237,2,4.0,1412.32
15238,30,3.0,843.59
15239,11,2.0,780.59
15240,45,4.0,1312.5700000000002
15241,67,7.0,1277.19
15243,75,1.0,316.68
15244,66,2.0,599.17
15245,135,2.0,914.5600000000001
15246,239,2.0,514.15
15247,123,1.0,198.8
15249,32,8.5,2231.4350000000004
15251,10,8.5,2231.4350000000004
15252,37,2.0,740.78
15253,17,5.0,915.8
15254,128,1.0,300.36
15255,67,1.0,819.0500000000001
15256,149,1.0,98.45
15258,169,2.0,623.16
15260,101,7.0,1720.7800000000002
15261,136,1.0,254.82
15262,324,1.0,178.95000000000002
15263,107,1.0,156.51
15264,65,1.0,393.74
15265,152,2.0,1476.45
15266,339,1.0,117.9
15267,23,5.0,422.4000000000001
15269,24,1.0,76.80000000000001
15270,16,4.0,625.6500000000001
15271,8,8.5,2231.4350000000004
15272,58,2.0,720.54
15274,5,2.0,716.57
15275,38,1.0,615.14
15276,67,1.0,128.63
15277,47,1.0,246.9
15279,355,1.0,290.51
15280,173,1.0,113.12
15281,59,8.0,2096.8
15286,50,1.0,115.20000000000002
15287,23,2.0,368.49
15288,44,4.0,1059.67
15289,30,3.0,826.74
15290,5,8.5,2231.4350000000004
15291,26,8.5,2121.04
15292,202,1.0,178.39
15296,51,6.0,2231.4350000000004
15297,11,3.0,641.94
15298,3,8.5,2231.4350000000004
15299,68,6.0,230.40000000000003
15300,65,1.0,496.44
15301,51,8.5,2231.4350000000004
15304,61,6.0,448.25000000000006
15306,65,3.0,1110.75
15307,96,1.0,205.3
15311,1,8.5,2231.4350000000004
15312,76,4.0,871.45
15313,111,1.0,38.400000000000006
15314,200,1.0,327.97
15315,65,2.0,570.5
15316,327,1.0,38.400000000000006
15318,4,1.0,303.62
15320,45,1.0,235.93
15321,71,2.0,1424.64
15322,86,1.0,677.52
15325,104,1.0,161.74
15326,334,1.0,311.71
15327,53,1.0,208.75
15329,40,3.0,1011.6
15330,33,2.0,370.56000000000006
15332,367,4.0,1154.7
15333,209,1.0,415.30000000000007
15334,157,3.0,350.82
15335,54,1.0,170.22
15339,67,1.0,316.17
15341,81,1.0,652.8000000000001
15342,130,1.0,406.09
15343,88,1.0,364.5
15344,1,3.0,551.34
15345,46,1.0,393.54
15346,333,1.0,252.42000000000002
15347,367,1.0,120.00000000000001
15348,73,1.0,158.04
15349,159,2.0,463.90999999999997
15350,374,1.0,115.65
15351,13,7.0,1895.15
15353,255,2.0,694.6700000000001
15355,30,2.0,267.75
15356,32,8.5,2231.4350000000004
15358,5,8.5,2231.4350000000004
15360,40,1.0,384.58000000000004
15361,362,1.0,215.40000000000003
15363,373,1.0,324.8
15364,96,2.0,604.07
15365,26,6.0,1860.91
15366,76,2.0,602.51
15367,58,3.0,1047.31
15368,22,1.0,131.70000000000002
15370,41,6.0,1407.63
15372,138,1.0,1004.1600000000001
15373,9,8.5,1835.3600000000001
15374,129,1.0,102.00000000000001
15376,41,3.0,1221.56
15379,170,6.0,2231.4350000000004
15380,9,5.0,853.5600000000001
15381,214,1.0,38.400000000000006
15382,15,5.0,2231.4350000000004
15384,170,2.0,640.61
15385,41,1.0,197.36
15386,187,1.0,394.14
15389,173,1.0,38.400000000000006
15392,5,4.0,1421.77
15393,17,1.0,105.60000000000001
15394,10,4.0,2049.44
15395,326,1.0,107.45
15396,113,1.0,245.98000000000002
15398,17,2.0,1345.53
15399,2,3.0,804.25
15400,93,4.0,217.20000000000005
15402,149,2.0,611.4100000000001
15405,190,1.0,196.04000000000002
15406,32,1.0,247.72000000000003
15407,34,3.0,693.19
15410,85,7.0,2231.4350000000004
15411,27,4.0,1325.23
15412,172,1.0,126.93
15414,10,3.0,728.34
15416,65,3.0,2231.4350000000004
15417,86,1.0,508.8
15419,25,1.0,135.86
15421,59,3.0,655.3000000000001
15422,324,2.0,97.7
15423,39,1.0,43.5
15424,255,2.0,354.66
15426,20,5.0,1347.91
15427,34,3.0,1430.54
15428,16,1.0,93.78
15429,27,2.0,397.35
15432,24,1.0,171.19
15433,214,1.0,160.66
15434,9,5.0,976.6800000000001
15435,23,1.0,149.29
15436,13,3.0,1067.75
15438,132,1.0,156.57999999999998
15440,55,3.0,379.58
15442,249,1.0,76.80000000000001
15443,2,6.0,2231.4350000000004
15444,10,2.0,1411.21
15447,331,1.0,155.17
15449,27,2.0,628.6
15450,31,1.0,429.84
15452,30,2.0,291.48
15453,2,7.0,1371.77
15454,363,1.0,179.1
15456,360,1.0,231.22
15458,26,1.0,160.44
15460,355,1.0,214.26
15462,95,3.0,221.4
15463,30,1.0,126.14
15464,339,1.0,1021.6
15465,20,8.5,2014.9400000000003
15466,86,1.0,334.53
15467,10,3.0,516.48
15468,52,2.0,467.51
15469,51,2.0,492.25
15471,3,1.0,411.28000000000003
15472,114,1.0,371.56
15473,15,7.0,422.4000000000001
15475,78,1.0,444.71
15478,41,2.0,1045.94
15480,117,1.0,810.85
15482,16,8.5,2231.4350000000004
15483,162,3.0,114.31
15484,2,4.0,2231.4350000000004
15485,31,3.0,1909.8400000000001
15488,93,1.0,53.400000000000006
15489,23,3.0,1028.44
15491,96,6.0,2231.4350000000004
15492,29,2.0,646.66
15493,33,4.0,1424.5
15494,22,2.0,1247.58
15497,18,1.0,175.20000000000002
15498,3,8.5,2231.4350000000004
15500,9,4.0,1131.56
15502,16,8.5,2231.4350000000004
15503,363,1.0,141.04
15504,82,1.0,52.83
15505,53,5.0,2165.5
15506,23,3.0,926.48
15507,172,1.0,475.86
15508,190,6.0,987.07
15510,331,1.0,38.400000000000006
15511,12,5.0,900.53
15512,156,2.0,121.0
15513,34,8.5,2231.4350000000004
15514,13,8.5,2189.28
15516,45,3.0,62.43
15517,234,1.0,267.03
15518,65,7.0,1679.66
15520,2,1.0,343.5
15521,41,8.0,2231.4350000000004
15522,33,2.0,396.55
15523,85,1.0,173.81
15524,25,1.0,38.400000000000006
15525,3,3.0,734.37
15526,34,2.0,67.44
15527,19,7.0,1843.68
15528,255,1.0,207.57000000000002
15529,23,8.5,2231.4350000000004
15530,22,4.0,1473.6100000000001
15531,9,2.0,1951.94
15532,26,4.0,1564.73
15533,20,3.0,766.77
15535,174,4.0,502.9
15537,164,1.0,110.92
15539,8,1.0,494.06
15540,12,1.0,213.3
15541,115,1.0,85.13000000000001
15544,10,7.0,2231.4350000000004
15545,55,2.0,288.96999999999997
15547,8,8.5,2231.4350000000004
15549,78,2.0,640.25
15550,5,3.0,436.53000000000003
15551,37,1.0,432.5
15552,218,1.0,90.12
15553,61,1.0,428.93
15555,13,8.5,2231.4350000000004
15556,25,1.0,268.17
15557,29,1.0,412.91
15561,12,4.0,595.59
15562,352,1.0,38.400000000000006
15563,23,4.0,1363.24
15565,51,2.0,173.16
15567,19,1.0,124.57000000000001
15568,3,3.0,697.09
15569,104,5.0,494.31000000000006
15570,8,8.5,2231.4350000000004
15571,12,4.0,521.1
15572,5,5.0,1971.02
15573,32,2.0,591.1899999999999
15574,178,4.0,675.64
15576,38,1.0,661.13
15577,152,2.0,229.23
15578,163,1.0,125.9
15579,69,1.0,132.25
15581,121,8.5,727.74
15582,25,3.0,682.9100000000001
15584,24,4.0,714.26
15585,177,1.0,454.1
15587,51,4.0,330.00000000000006
15589,256,2.0,293.58
15592,47,1.0,366.98
15593,71,1.0,121.80000000000001
15594,16,5.0,1770.58
15596,101,4.0,1099.56
15597,36,1.0,324.57
15598,54,1.0,240.68
15599,27,2.0,761.74
15601,12,8.5,2231.4350000000004
15602,9,8.0,893.87
15603,79,1.0,48.480000000000004
15604,53,1.0,216.39
15605,37,4.0,1015.48
15606,62,5.0,1257.73
15607,337,1.0,104.76
15608,29,4.0,1024.8
15609,185,1.0,298.48
15610,52,1.0,112.46000000000001
15611,10,8.5,993.4900000000001
15612,37,2.0,144.3
15615,11,8.5,2231.4350000000004
15618,33,4.0,776.85
15619,11,1.0,115.20000000000002
15620,57,3.0,1553.18
15621,5,4.0,407.45000000000005
15622,44,8.0,2231.4350000000004
15623,142,1.0,301.03
15624,117,4.0,588.13
15625,104,4.0,1431.18
15626,75,2.0,674.4
15628,5,8.5,2231.4350000000004
15630,46,2.0,1136.15
15632,16,7.0,2231.4350000000004
15634,18,1.0,243.55
15636,90,1.0,391.36
15637,53,1.0,223.36
15639,135,1.0,422.52000000000004
15640,5,8.5,2231.4350000000004
15641,106,2.0,882.59
15643,192,2.0,282.00000000000006
15644,167,2.0,564.92
15645,19,1.0,559.8100000000001
15646,158,3.0,447.64000000000004
15648,205,1.0,320.9
15649,337,2.0,76.80000000000001
15651,37,2.0,341.26
15652,92,1.0,326.34
15653,93,2.0,124.80000000000001
15654,10,2.0,617.61
15655,244,1.0,560.67
15656,46,3.0,505.55
15657,23,1.0,30.0
15658,191,3.0,718.65
15659,44,1.0,295.35
15660,26,8.0,1416.06
15661,339,1.0,38.400000000000006
15663,107,1.0,138.14
15664,51,1.0,382.11
15665,169,2.0,2186.81
15667,40,1.0,290.16
15668,218,1.0,38.400000000000006
15669,41,3.0,389.3
15671,19,5.0,969.7
15673,89,4.0,2231.4350000000004
15674,74,5.0,2131.4900000000002
15675,82,2.0,278.69
15676,19,2.0,2231.4350000000004
15677,50,1.0,649.88
15678,53,1.0,319.1
15679,25,4.0,781.28
15680,10,3.0,1303.08
15681,26,4.0,941.1800000000001
15683,118,1.0,191.35
15687,9,6.0,1929.15
15689,120,2.0,210.3
15690,5,2.0,231.36
15691,253,1.0,76.80000000000001
15692,29,1.0,191.04
15694,1,8.5,2216.2000000000003
15696,34,5.0,2182.25
15699,18,1.0,309.65
15700,173,2.0,694.28
15701,3,4.0,1529.0
15704,141,4.0,2024.7800000000002
15705,202,1.0,121.5
15706,64,4.0,978.96
15707,36,4.0,910.38
15708,41,5.0,2231.4350000000004
15712,10,4.0,648.0
15713,144,2.0,342.0
15714,12,2.0,326.83000000000004
15716,146,4.0,1003.19
15717,235,1.0,150.3
15719,33,8.5,2231.4350000000004
15720,25,1.0,574.73
15721,12,1.0,439.0
15722,36,4.0,1255.16
15723,365,1.0,190.7
15724,202,1.0,114.60000000000001
15725,16,1.0,415.25
15727,17,7.0,2231.4350000000004
15729,213,1.0,85.0
15730,66,3.0,1120.88
15732,213,2.0,292.92
15734,115,2.0,703.2
15737,15,8.0,1184.92
15738,19,8.5,2231.4350000000004
15739,67,1.0,269.6
15740,50,1.0,154.88
15743,17,4.0,775.96
15744,78,1.0,34.8
15745,20,4.0,1072.39
15746,135,1.0,196.88
15747,13,3.0,853.04
15748,41,1.0,144.36
15749,236,3.0,384.00000000000006
15750,3,7.0,2190.25
15752,40,6.0,2231.4350000000004
15754,52,3.0,458.57
15755,11,5.0,2049.57
15756,62,4.0,528.01
15757,66,2.0,714.42
15758,25,1.0,205.25
15759,219,2.0,134.24
15762,66,2.0,583.75
15763,32,2.0,1045.42
15764,89,5.0,2084.4
15766,65,1.0,246.66000000000003
15768,116,3.0,410.23
15769,8,8.5,2231.4350000000004
15773,6,1.0,185.92000000000002
15774,69,1.0,270.8
15775,246,1.0,104.9
15776,134,1.0,241.62
15777,242,2.0,419.36
15780,184,3.0,475.28000000000003
15781,26,2.0,262.11
15782,10,3.0,1503.42
15783,11,1.0,246.3
15785,33,4.0,1112.89
15786,47,3.0,2231.4350000000004
15787,27,3.0,933.26
15789,359,1.0,351.3
15790,11,1.0,218.75
15791,44,2.0,1538.44
15793,15,2.0,323.85
15795,150,1.0,610.01
15796,2,7.0,2219.04
15797,114,2.0,76.80000000000001
15799,76,3.0,870.34
15800,108,2.0,696.89
15801,47,3.0,1062.75
15802,143,1.0,38.400000000000006
15803,52,1.0,229.50000000000003
15804,1,8.5,2231.4350000000004
15805,24,8.5,2231.4350000000004
15806,47,2.0,307.02000000000004
15807,51,3.0,889.0
15808,340,3.0,2231.4350000000004
15809,37,4.0,316.96999999999997
15810,79,3.0,1014.66
15811,23,5.0,1750.79
15812,108,4.0,653.7800000000001
15813,208,2.0,866.5100000000001
15814,17,4.0,1533.53
15815,64,4.0,989.2200000000001
15819,50,3.0,1265.81
15821,45,2.0,570.96
15822,4,2.0,790.32
15823,373,1.0,15.0
15825,173,1.0,300.54
15826,57,3.0,1530.95
15827,74,8.5,1292.74
15829,100,2.0,636.14
15830,38,1.0,576.0
15831,59,3.0,726.09
15832,255,1.0,836.79
15834,71,2.0,939.78
15835,45,3.0,746.59
15836,51,1.0,137.37
15837,65,1.0,391.98
15838,12,8.5,2231.4350000000004
15839,34,3.0,1042.34
15840,59,2.0,355.56
15841,73,4.0,891.1600000000001
15844,47,1.0,130.73999999999998
15845,18,7.0,2231.4350000000004
15847,39,1.0,208.59
15850,20,2.0,234.88
15852,187,2.0,141.61
15853,52,1.0,110.8
15854,5,8.5,1441.72
15855,137,4.0,615.24
15856,5,8.5,2231.4350000000004
15857,19,1.0,251.4
15858,16,4.0,907.5600000000001
15860,41,8.0,965.16
15861,13,6.0,2231.4350000000004
15862,9,4.0,830.72
15863,26,2.0,68.84
15864,23,5.0,493.50000000000006
15865,41,3.0,804.13
15866,102,1.0,211.89
15867,6,8.5,2231.4350000000004
15870,33,1.0,351.44
15872,15,2.0,316.25
15874,64,6.0,2231.4350000000004
15877,2,2.0,486.73
15880,370,1.0,329.03000000000003
15881,362,2.0,90.45000000000002
15882,199,4.0,443.40000000000003
15883,3,2.0,396.48
15885,93,2.0,351.75
15886,61,1.0,161.49
15888,81,1.0,130.21
15889,157,2.0,420.07
15891,227,1.0,511.68
15894,254,2.0,222.4
15895,150,1.0,80.41000000000001
15897,195,2.0,136.49
15898,2,4.0,840.86
15899,369,1.0,56.25
15900,24,1.0,337.28
15901,17,3.0,351.73
15903,10,6.0,1729.0800000000002
15904,9,1.0,164.68
15906,20,7.0,1543.0900000000001
15907,4,3.0,882.72
15909,174,1.0,146.34
15910,1,6.0,917.98
15912,179,2.0,264.62
15916,17,8.0,1485.6000000000001
15917,248,1.0,123.1
15918,191,1.0,192.23
15919,20,2.0,525.69
15920,155,4.0,167.5
15921,173,1.0,269.21000000000004
15922,374,1.0,323.6
15923,373,1.0,127.08
15925,195,1.0,207.15
15930,68,1.0,426.63
15932,5,6.0,1501.92
15933,22,3.0,1100.8600000000001
15935,240,2.0,146.44
15937,65,1.0,145.35
15938,113,4.0,313.68
15939,90,8.5,1892.3600000000001
15942,134,1.0,329.64
15945,366,1.0,52.00000000000001
15947,83,1.0,830.6400000000001
15948,9,2.0,955.24
15949,17,2.0,364.72
15950,32,4.0,1687.66
15951,9,1.0,333.05
15952,34,4.0,781.91
15953,16,7.0,1138.05
15955,25,8.5,2231.4350000000004
15957,32,1.0,416.89
15958,75,1.0,99.30000000000001
15963,20,2.0,469.56
15965,18,4.0,788.27
15967,24,1.0,235.78
15969,3,3.0,577.1
15971,18,8.5,856.8500000000001
15973,367,1.0,111.20000000000002
15974,40,5.0,2231.4350000000004
15975,85,1.0,371.01
15976,166,2.0,427.64
15977,18,2.0,1000.73
15978,78,1.0,1038.3400000000001
15980,89,3.0,1412.0400000000002
15981,25,7.0,2231.4350000000004
15983,23,4.0,1320.04
15984,3,8.0,1934.8600000000001
15985,124,2.0,914.1800000000001
15986,31,1.0,168.12
15987,13,7.0,828.0300000000001
15988,20,1.0,156.78
15990,45,1.0,374.94
15992,4,1.0,41.989999999999995
15993,9,7.0,2231.4350000000004
15994,55,1.0,386.95
15996,89,4.0,668.66
15998,37,4.0,2168.19
16000,3,3.0,345.6
16003,30,5.0,1878.5700000000002
16005,13,3.0,423.79
16006,212,1.0,101.4
16007,48,4.0,1693.81
16008,24,3.0,478.78
16009,23,4.0,944.1500000000001
16010,246,3.0,392.4
16011,9,8.5,2231.4350000000004
16012,36,3.0,1173.74
16013,4,8.5,2231.4350000000004
16014,38,2.0,393.20000000000005
16015,4,3.0,657.63
16016,4,8.0,1465.51
16017,48,1.0,211.88
16018,40,2.0,390.78000000000003
16019,47,7.0,2121.09
16020,17,3.0,787.41
16023,47,2.0,541.97
16024,13,1.0,251.03
16025,30,1.0,439.65999999999997
16026,44,1.0,236.09
16027,92,4.0,292.5
16029,39,8.5,2231.4350000000004
16031,93,2.0,546.35
16033,6,8.5,2231.4350000000004
16034,197,3.0,404.7
16036,88,1.0,570.19
16037,359,1.0,292.96
16038,8,3.0,471.78000000000003
16040,66,2.0,870.62
16041,31,3.0,230.40000000000003
16042,23,5.0,1177.47
16043,38,3.0,417.54
16045,120,3.0,669.65
16048,374,2.0,208.44000000000003
16049,41,3.0,1074.81
16050,174,1.0,137.9
16052,55,1.0,359.9
16053,33,2.0,1444.75
16054,146,1.0,783.9
16055,221,1.0,134.8
16056,46,1.0,648.35
16057,17,6.0,1577.94
16059,66,6.0,1453.16
16062,10,4.0,885.72
16065,366,1.0,364.74
16066,17,5.0,1318.3600000000001
16070,23,2.0,611.79
16071,45,1.0,326.24
16076,4,8.5,2126.4900000000002
16079,17,3.0,581.5400000000001
16080,82,1.0,83.7
16081,57,4.0,2231.4350000000004
16083,101,2.0,813.9800000000001
16085,24,4.0,800.16
16086,60,4.0,882.44
16091,155,2.0,315.06
16092,115,3.0,817.86
16093,107,1.0,17.0
16094,12,4.0,1057.63
16097,241,1.0,185.04999999999998
16098,88,6.0,1247.79
16099,51,3.0,722.3000000000001
16101,71,1.0,1290.7
16102,43,3.0,1434.14
16103,8,6.0,1138.14
16104,62,1.0,285.76
16105,249,1.0,242.4
16106,66,1.0,108.38
16107,18,7.0,1001.7000000000002
16108,85,1.0,842.5
16109,219,1.0,274.8
16110,46,1.0,642.77
16112,144,4.0,182.3
16113,184,1.0,161.38
16114,171,1.0,135.75000000000003
16115,10,6.0,1321.52
16116,212,1.0,609.98
16117,190,1.0,232.21
16119,9,2.0,393.96000000000004
16120,60,4.0,813.7600000000001
16121,58,2.0,854.66
16122,74,4.0,598.02
16123,52,1.0,306.58
16125,368,1.0,282.75
16126,30,3.0,2231.4350000000004
16127,40,1.0,647.85
16128,18,4.0,1407.92
16131,52,6.0,2231.4350000000004
16133,4,8.5,2231.4350000000004
16134,22,2.0,618.09
16136,60,2.0,537.58
16139,19,3.0,623.11
16140,66,2.0,616.94
16141,89,1.0,617.2
16142,250,1.0,532.94
16143,4,5.0,1698.6200000000001
16144,247,1.0,38.400000000000006
16145,9,8.5,2231.4350000000004
16146,158,3.0,600.33
16147,134,1.0,375.0
16149,5,2.0,280.52
16150,43,4.0,1478.16
16153,50,5.0,1726.19
16156,9,7.0,2097.73
16157,16,3.0,502.55
16160,66,2.0,623.5200000000001
16161,2,8.5,2231.4350000000004
16162,253,1.0,37.4
16163,233,2.0,165.3
16164,18,3.0,720.6
16168,11,8.5,2231.4350000000004
16169,9,4.0,1673.79
16170,51,6.0,1872.7
16171,60,1.0,73.2
16172,96,5.0,1097.01
16173,16,6.0,1410.97
16174,127,3.0,490.75
16175,95,4.0,1037.59
16177,51,1.0,327.35
16178,139,1.0,188.5
16179,61,1.0,212.53
16180,101,8.0,2231.4350000000004
16181,74,1.0,202.34
16182,73,3.0,832.2500000000001
16183,68,1.0,293.71000000000004
16184,65,6.0,1098.66
16185,17,2.0,529.41
16186,23,8.5,2231.4350000000004
16187,32,8.5,2231.4350000000004
16188,45,4.0,980.66
16189,16,2.0,193.88
16190,41,1.0,163.63000000000002
16191,3,8.5,2231.4350000000004
16193,237,1.0,314.45
16198,76,1.0,396.08000000000004
16200,5,2.0,1068.8700000000001
16201,4,4.0,1847.79
16202,361,1.0,340.07
16203,59,4.0,592.9
16204,24,1.0,384.18
16205,31,4.0,692.83
16206,55,4.0,504.66
16207,26,1.0,367.78000000000003
16208,45,1.0,166.67
16209,89,5.0,914.7800000000001
16210,2,8.5,2231.4350000000004
16211,89,1.0,409.02000000000004
16212,20,1.0,192.19
16213,79,1.0,120.9
16214,171,2.0,396.78000000000003
16215,81,1.0,242.35
16217,236,1.0,94.25000000000001
16218,30,7.0,2195.78
16221,37,2.0,699.63
16224,58,4.0,1292.9
16225,45,3.0,667.4100000000001
16226,204,3.0,201.12
16227,226,1.0,140.82
16229,88,2.0,902.5
16230,190,2.0,542.03
16232,44,4.0,849.4300000000001
16233,72,3.0,466.08000000000004
16235,41,4.0,625.42
16236,79,1.0,420.8
16239,57,2.0,399.20000000000005
16240,25,2.0,2231.4350000000004
16241,10,8.5,2231.4350000000004
16242,9,6.0,2231.4350000000004
16243,34,2.0,362.5
16244,212,2.0,1522.75
16245,24,3.0,1413.66
16247,171,1.0,114.56
16248,62,1.0,152.94
16249,53,5.0,1488.89
16250,374,1.0,226.14
16253,67,2.0,2231.4350000000004
16255,17,7.0,2231.4350000000004
16257,177,1.0,46.95
16258,46,5.0,2231.4350000000004
16260,51,1.0,521.35
16261,18,4.0,728.54
16265,10,6.0,2231.4350000000004
16266,74,7.0,850.29
16268,72,2.0,654.5
16270,354,1.0,975.94
16271,3,5.0,1350.24
16272,117,1.0,411.7
16274,374,1.0,351.75
16275,197,1.0,557.47
16276,177,1.0,190.20000000000002
16278,101,1.0,384.78000000000003
16279,22,3.0,1496.18
16281,73,1.0,620.1000000000001
16282,340,1.0,168.3
16283,6,5.0,1564.21
16284,32,2.0,811.48
16287,170,1.0,142.5
16292,122,1.0,302.25
16293,22,8.5,1880.23
16295,10,4.0,1327.15
16298,23,3.0,520.3000000000001
16302,127,1.0,220.62
16303,26,3.0,2231.4350000000004
16305,139,1.0,361.21999999999997
16306,214,3.0,266.35
16308,38,3.0,115.20000000000002
16309,107,2.0,640.57
16311,18,2.0,616.26
16313,4,2.0,274.15000000000003
16315,331,1.0,226.37
16316,65,5.0,2030.06
16317,120,2.0,737.37
16318,36,1.0,326.95000000000005
16319,218,1.0,115.20000000000002
16320,173,2.0,1031.8600000000001
16321,73,3.0,235.35000000000002
16322,2,2.0,326.75
16323,197,1.0,38.400000000000006
16324,129,3.0,408.59000000000003
16325,47,3.0,494.34000000000003
16326,6,8.5,2231.4350000000004
16327,15,4.0,2231.4350000000004
16330,18,3.0,177.81
16332,29,6.0,1431.7
16333,8,8.5,1382.4
16337,37,1.0,151.05
16338,158,1.0,197.1
16340,108,1.0,534.31
16341,25,4.0,1562.3500000000001
16342,76,4.0,316.81
16343,17,2.0,328.58
16344,159,1.0,74.10000000000001
16345,45,1.0,503.86
16347,12,2.0,815.2
16348,33,7.0,1404.05
16350,22,4.0,1114.07
16351,333,1.0,153.9
16352,18,2.0,494.44
16353,4,8.5,2231.4350000000004
16354,64,2.0,395.8
16356,198,2.0,109.77000000000001
16357,34,3.0,657.6800000000001
16358,2,4.0,1900.0600000000002
16359,8,7.0,804.35
16360,5,6.0,2231.4350000000004
16361,10,4.0,891.21
16362,33,5.0,697.27
16363,54,1.0,109.36000000000001
16364,12,2.0,702.99
16365,18,8.5,677.61
16366,19,1.0,327.3
16367,38,2.0,800.67
16368,3,2.0,455.91
16369,19,3.0,1516.46
16370,83,4.0,1301.91
16372,34,2.0,355.73
16374,67,1.0,312.53000000000003
16376,9,2.0,899.66
16378,248,1.0,61.2
16379,5,4.0,2101.4
16380,62,1.0,650.2700000000001
16383,75,1.0,334.3
16384,90,1.0,175.4
16385,61,3.0,549.5600000000001
16386,29,2.0,302.57
16387,323,1.0,92.2
16389,54,3.0,847.3600000000001
16393,3,8.5,2231.4350000000004
16394,57,4.0,1131.15
16395,61,5.0,1474.8600000000001
16398,155,2.0,1609.95
16399,20,2.0,408.02
16400,95,1.0,303.93
16401,2,8.5,2231.4350000000004
16402,370,1.0,205.65
16404,71,1.0,441.65000000000003
16406,19,1.0,154.35
16407,13,7.0,1501.09
16409,37,4.0,1749.5
16411,20,2.0,211.7
16412,54,1.0,135.99
16413,57,1.0,262.2
16414,22,1.0,75.45
16415,45,1.0,200.27
16416,27,3.0,944.9
16418,45,3.0,631.12
16419,113,4.0,420.18
16422,18,8.5,2231.4350000000004
16423,25,1.0,323.68
16424,192,1.0,131.4
16426,3,8.5,1535.39
16429,107,1.0,43.35000000000001
16430,58,1.0,186.55
16431,214,1.0,282.08
16432,65,1.0,181.8
16433,29,1.0,159.06
16434,30,6.0,1109.3
16438,6,5.0,798.35
16440,8,5.0,2231.4350000000004
16441,68,1.0,170.2
16442,2,3.0,609.3
16444,47,3.0,532.69
16445,34,1.0,230.51
16446,1,2.0,41.300000000000004
16447,136,1.0,255.91
16448,199,1.0,182.99
16449,198,1.0,291.0
16450,150,1.0,275.20000000000005
16451,88,1.0,255.57000000000002
16454,45,2.0,6.9
16455,64,7.0,1841.18
16456,100,4.0,1365.2900000000002
16457,219,1.0,199.96
16458,3,8.5,2231.4350000000004
16460,29,3.0,801.93
16461,178,1.0,142.92
16462,74,2.0,72.4
16463,22,4.0,1415.8
16464,20,3.0,1298.66
16466,34,6.0,1416.44
16468,75,1.0,50.900000000000006
